Code du département;Département;Code INSEE;Nom de la commune;Numéro de l'installation;Nom usuel de l'installation;Numero de la voie;Nom de la voie;Nom du lieu dit;Code postal;Installation particulière;Multi commune;Nombre de couvert;Nombre de lit;Présence d'un internet;Aucun aménagement d'accessibilité;Accessibilité handicapés à mobilité réduite;Accessibilité handicapés sensoriels;Nombre total de place de parking;Nombre total de place de parking handicapés;Gardiennée avec ou sans logement de gardien;Emprise foncière en m2;Desserte métro;Desserte bus;Desserte Tram;Desserte train;Desserte bateau;Desserte autre;Date de création de la fiche installation;Date de mise à jour de la fiche installation;Nombre total de fiches équipements;Nombre total d'équipements sportifs;localisation1;localisation2;localisation
44;Loire-Atlantique;44103;Montoir-de-Bretagne;441030001;Complexe Sportif de la Bonne Fontaine;;Avenue de l'Ile de France;;44550;Complexe sportif;Non;0;0;Non;Non;Oui;Non;8;1;Sans logement de gardien;;Non;Oui;Non;Non;Non;Non;08/02/2005;07/02/2015;13;15;47.329983, -2.150842;47.3232368527, -2.1467366036;47.329983, -2.150842
44;Loire-Atlantique;44103;Montoir-de-Bretagne;441030002;Pas de Tir A l'Arc;;Avenue de Lorraine;;44550;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;08/02/2005;07/02/2015;1;1;47.33168, -2.147787;47.3232368527, -2.1467366036;47.33168, -2.147787
44;Loire-Atlantique;44103;Montoir-de-Bretagne;441030004;Aire de Lonce;;;Loncé;44550;Non;Non;0;0;Non;Oui;Non;Non;15;0;Non;;Non;Non;Non;Non;Non;Non;07/01/2011;07/02/2015;1;1;47.3276, -2.150246;47.3232368527, -2.1467366036;47.3276, -2.150246
44;Loire-Atlantique;44103;Montoir-de-Bretagne;441030005;Piscine;;Avenue de Lorraine;;44550;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;11/09/2005;07/02/2015;1;1;47.33168, -2.147787;47.3232368527, -2.1467366036;47.33168, -2.147787
44;Loire-Atlantique;44103;Montoir-de-Bretagne;441030006;Rives du Brivet;;;;44550;Non;Non;0;0;Non;Oui;Non;Non;50;0;Non;;Non;Non;Non;Non;Non;Non;07/01/2011;07/02/2015;1;1;47.3276, -2.150246;47.3232368527, -2.1467366036;47.3276, -2.150246
44;Loire-Atlantique;44103;Montoir-de-Bretagne;441030007;Aerodrome Saint Nazaire Montoir;;Rue Henri Gautier;;44550;Aérodrome/aéroport;Non;0;0;Non;Non;Oui;Non;50;2;Non;;Non;Non;Non;Non;Non;Non;16/12/2005;24/07/2015;2;2;47.309002, -2.176949;47.3232368527, -2.1467366036;47.309002, -2.176949
44;Loire-Atlantique;44103;Montoir-de-Bretagne;441030008;Circuit de Randonnee;;;;44550;Non;Non;0;0;Non;Oui;Non;Non;40;2;Non;;Non;Oui;Non;Non;Non;Non;17/01/2006;07/02/2015;1;1;47.3276, -2.150246;47.3232368527, -2.1467366036;47.3276, -2.150246
44;Loire-Atlantique;44103;Montoir-de-Bretagne;441030009;Groupe Scolaire Jean Jaures;;Avenue de Lorraine;;44550;Etablissement scolaire;Non;0;0;Non;Non;Oui;Non;20;2;Non;;Non;Oui;Non;Non;Non;Non;07/01/2011;07/02/2015;4;5;47.33168, -2.147787;47.3232368527, -2.1467366036;47.33168, -2.147787
44;Loire-Atlantique;44103;Montoir-de-Bretagne;441030010;Groupe Scolaire Albert Vincon;;Rue des Écoles;;44550;Etablissement scolaire;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;07/01/2011;07/02/2015;2;2;47.308418, -2.178468;47.3232368527, -2.1467366036;47.308418, -2.178468
44;Loire-Atlantique;44104;Montrelais;441040001;Agorespace;;Route de Varades;;44370;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;08/02/2005;13/05/2014;4;4;47.389371, -0.968788;47.4026410683, -0.971865462189;47.389371, -0.968788
44;Loire-Atlantique;44104;Montrelais;441040002;Circuit de Montrelais;;Impasse des Chalonges;;44370;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;28/11/2005;13/05/2014;1;1;47.38789, -0.967916;47.4026410683, -0.971865462189;47.38789, -0.967916
44;Loire-Atlantique;44104;Montrelais;441040004;Aire Naturelle de Loisirs;;;Rue de la Loire;44370;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;28/04/2009;13/05/2014;2;2;47.388518, -0.96641;47.4026410683, -0.971865462189;47.388518, -0.96641
44;Loire-Atlantique;44104;Montrelais;441040005;"Salle Multifonctions ""Les Roussoles""";111;Rue de Varades;;44370;Non;Non;0;0;;Non;Oui;Non;40;2;Non;;Non;Oui;Non;Non;Non;Non;13/05/2014;06/06/2014;1;1;47.389371, -0.968788;47.4026410683, -0.971865462189;47.389371, -0.968788
44;Loire-Atlantique;44105;Mouais;441050001;Terrain de Football;;Rue du Stade;;44590;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;08/02/2005;08/11/2014;1;1;47.696258, -1.646732;47.7049782547, -1.66473754092;47.696258, -1.646732
44;Loire-Atlantique;44105;Mouais;441050003;Circuit Pedestre;;Place de l'Église;;44590;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;28/11/2005;10/08/2009;1;1;47.696353, -1.644557;47.7049782547, -1.66473754092;47.696353, -1.644557
44;Loire-Atlantique;44105;Mouais;441050004;Site de Loisirs;;Rue Saint Marcellin;;44590;Non;Non;0;0;Non;Oui;Non;Non;50;0;Non;16000;Non;Non;Non;Non;Non;Non;20/12/2005;08/11/2014;4;4;47.6965, -1.643401;47.7049782547, -1.66473754092;47.6965, -1.643401
44;Loire-Atlantique;44105;Mouais;441050005;Site de Ball Trap;;;La Lande du Moulin;44590;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;06/12/2006;08/11/2014;1;1;47.695193, -1.644819;47.7049782547, -1.66473754092;47.695193, -1.644819
44;Loire-Atlantique;44106;Moutiers-en-Retz;441060001;Plage du Pre Vincent;;Plage du Pré Vincent - Rue du Sauvetage;;44760;Non;Non;0;0;Non;Non;Oui;Non;15;1;Non;;Non;Oui;Non;Oui;Non;Non;08/02/2005;19/05/2014;3;3;47.063318, -2.003769;47.0616219129, -1.99001867615;47.063318, -2.003769
44;Loire-Atlantique;44106;Moutiers-en-Retz;441060002;Espace Multisports;;Place du Général de Gaulle;;44760;Non;Non;0;0;Non;Non;Oui;Non;25;1;Non;;Non;Oui;Non;Oui;Non;Non;08/02/2005;19/05/2014;2;3;47.061367, -2.003257;47.0616219129, -1.99001867615;47.061367, -2.003257
44;Loire-Atlantique;44106;Moutiers-en-Retz;441060004;Centre Hippique de la Mer;38;Route du Collet;;44760;Non;Non;0;0;Non;Non;Oui;Non;10;0;Avec logement de gardien;14000;Non;Oui;Non;Non;Non;Non;22/11/2005;12/10/2012;2;3;47.05799, -1.999343;47.0616219129, -1.99001867615;47.05799, -1.999343
44;Loire-Atlantique;44106;Moutiers-en-Retz;441060007;Espace Jean Varnier;;;L'Ouche Jacquette;44760;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;23/11/2005;18/06/2014;3;5;47.062555, -2.002126;47.0616219129, -1.99001867615;47.062555, -2.002126
44;Loire-Atlantique;44106;Moutiers-en-Retz;441060008;Port du Collet;;;Le Collet;44760;Non;Non;0;0;Non;Oui;Non;Non;50;0;Non;;Non;Non;Non;Non;Non;Non;23/11/2005;19/05/2014;1;1;47.062555, -2.002126;47.0616219129, -1.99001867615;47.062555, -2.002126
44;Loire-Atlantique;44106;Moutiers-en-Retz;441060009;Circuits de Randonnees;;Place du Gal de Gaulle;;44760;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;23/11/2005;18/06/2014;4;4;47.061367, -2.003257;47.0616219129, -1.99001867615;47.061367, -2.003257
44;Loire-Atlantique;44106;Moutiers-en-Retz;441060010;Terrain des Loisirs;;Rue de Prigny;;44760;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;07/05/2010;18/06/2014;2;2;47.063784, -1.995059;47.0616219129, -1.99001867615;47.063784, -1.995059
44;Loire-Atlantique;44106;Moutiers-en-Retz;441060011;Zone de Loisirs de Lancastria;;Route du Collet;;44760;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;22/07/2010;19/05/2014;1;1;47.05799, -1.999343;47.0616219129, -1.99001867615;47.05799, -1.999343
44;Loire-Atlantique;44107;Mouzeil;441070001;Stade Municipal;;Rue du Stade;;44850;Complexe sportif;Non;0;0;Non;Oui;Non;Non;20;0;Non;24000;Non;Non;Non;Non;Non;Non;08/02/2005;28/11/2014;4;5;47.448421, -1.341594;47.437869782, -1.33099515958;47.448421, -1.341594
44;Loire-Atlantique;44107;Mouzeil;441070002;Terrains de Sport de la Cure;;Rue de la Cure;;44850;Non;Non;0;0;Non;Oui;Non;Non;10;0;Non;7000;Non;Non;Non;Non;Non;Non;10/07/2005;28/11/2014;2;2;47.446693, -1.344033;47.437869782, -1.33099515958;47.446693, -1.344033
44;Loire-Atlantique;44107;Mouzeil;441070003;Salle Municipale;;Ruelle du Chateau;;44850;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;23/08/2010;28/11/2014;1;1;47.448089, -1.34792;47.437869782, -1.33099515958;47.448089, -1.34792
44;Loire-Atlantique;44107;Mouzeil;441070004;Espace des Charmilles;1;Ruelle du Chateau;;44850;Non;Non;0;0;Oui;Non;Oui;Non;100;4;Non;27000;Non;Oui;Non;Non;Non;Non;25/11/2005;28/11/2014;1;1;47.448089, -1.34792;47.437869782, -1.33099515958;47.448089, -1.34792
44;Loire-Atlantique;44107;Mouzeil;441070005;Terrain de la Tournerie;;;La Tournerie;44850;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;19000;Non;Non;Non;Non;Non;Non;22/04/2011;10/09/2014;1;1;47.447879, -1.348209;47.437869782, -1.33099515958;47.447879, -1.348209
44;Loire-Atlantique;44107;Mouzeil;441070006;Espace Musculation;;Rue du Pont Guitton;;44850;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;23/08/2010;28/11/2014;1;1;47.445205, -1.342855;47.437869782, -1.33099515958;47.445205, -1.342855
44;Loire-Atlantique;44108;Mouzillon;441080001;Complexe de la Sangueze;;Rue de l'Evêché;;44330;Complexe sportif;Non;0;0;Non;Oui;Non;Non;36;0;Non;11758;Non;Non;Non;Non;Non;Non;08/02/2005;06/04/2015;2;2;47.140678, -1.283872;47.1293076835, -1.27378859416;47.140678, -1.283872
44;Loire-Atlantique;44108;Mouzillon;441080002;Complexe Sportif de la Pree;;Route de la Prée;;44330;Complexe sportif;Non;0;0;Non;Non;Oui;Non;150;0;Non;52471;Non;Non;Non;Non;Non;Non;08/02/2005;06/04/2015;2;2;47.137514, -1.283046;47.1293076835, -1.27378859416;47.137514, -1.283046
44;Loire-Atlantique;44108;Mouzillon;441080003;Salle des Vendanges;;Route de la Vendée;;44330;Complexe sportif;Non;0;0;Non;Non;Oui;Non;47;1;Non;1378;Non;Oui;Non;Non;Non;Non;08/02/2005;06/04/2015;1;1;47.140016, -1.282436;47.1293076835, -1.27378859416;47.140016, -1.282436
44;Loire-Atlantique;44108;Mouzillon;441080004;Circuits de Randonnees;;;;44330;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;28/11/2005;06/04/2015;2;2;47.141082, -1.282458;47.1293076835, -1.27378859416;47.141082, -1.282458
44;Loire-Atlantique;44108;Mouzillon;441080005;Aire de la Motte;;Rue de l'Évêché;;44330;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;01/03/2006;06/04/2015;2;2;47.140678, -1.283872;47.1293076835, -1.27378859416;47.140678, -1.283872
44;Loire-Atlantique;44109;Nantes;441090001;Racc Doulon;11;Rue de la Rivière - Chemin des Americains;Vieux Doulon;44300;Non;Non;0;0;Non;Non;Oui;Non;;;Non;22500;Non;Oui;Non;Non;Non;Non;01/03/2006;27/11/2012;4;4;47.234504, -1.501604;47.2316356767, -1.54831008605;47.234504, -1.501604
44;Loire-Atlantique;44109;Nantes;441090002;Gymnase de Doulon;1;Rue de la Basse Chesnaie;;44300;Non;Non;0;0;Non;Non;Oui;Non;20;2;Sans logement de gardien;0;Non;Oui;Oui;Non;Non;Non;08/02/2005;25/10/2012;2;2;47.238946, -1.507336;47.2316356767, -1.54831008605;47.238946, -1.507336
44;Loire-Atlantique;44109;Nantes;441090003;Gymnase Coidelle;;Rue Lafayette;;44000;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Oui;Oui;Non;Non;Non;08/02/2005;25/10/2012;3;3;47.232097, -1.534231;47.2316356767, -1.54831008605;47.232097, -1.534231
44;Loire-Atlantique;44109;Nantes;441090004;Plaine de Jeux de la Durantiere;11;Rue de la Durantière;;44100;Complexe sportif;Non;0;0;Non;Non;Oui;Non;28;4;Sans logement de gardien;;Non;Oui;Oui;Non;Non;Non;08/02/2005;26/10/2012;7;9;47.213425, -1.601944;47.2316356767, -1.54831008605;47.213425, -1.601944
44;Loire-Atlantique;44109;Nantes;441090005;Gymnase Coubertin;115;Boulevard du Massacre;;44100;Non;Non;0;0;Non;Non;Oui;Non;28;1;Sans logement de gardien;0;Non;Non;Non;Non;Non;Non;08/02/2005;25/10/2012;1;1;47.227343, -1.599874;47.2316356767, -1.54831008605;47.227343, -1.599874
44;Loire-Atlantique;44109;Nantes;441090006;Plaine de Jeux de la Coliniere;121;Rue du Landreau;;44300;Complexe sportif;Non;0;0;Non;Non;Oui;Non;55;1;Avec logement de gardien;0;Non;Oui;Oui;Non;Non;Non;08/02/2005;26/10/2012;4;6;47.232351, -1.514024;47.2316356767, -1.54831008605;47.232351, -1.514024
44;Loire-Atlantique;44109;Nantes;441090007;Gymnase des Marsauderies;135;Boulevard Jules Verne;;44300;Non;Non;0;0;Non;Oui;Non;Non;0;0;Sans logement de gardien;0;Non;Oui;Non;Non;Non;Non;08/02/2005;25/10/2012;3;3;47.24081, -1.529986;47.2316356767, -1.54831008605;47.24081, -1.529986
44;Loire-Atlantique;44109;Nantes;441090008;Gymnase du Gravaud;14;Rue de la Barbinais;;44100;Non;Non;0;0;Non;Non;Oui;Non;0;0;Sans logement de gardien;;Non;Oui;Non;Non;Non;Non;08/02/2005;25/10/2012;1;1;47.203742, -1.577241;47.2316356767, -1.54831008605;47.203742, -1.577241
44;Loire-Atlantique;44109;Nantes;441090009;Stade Velodrome Petit Breton;14;Rue de la Durantière;;44100;Complexe sportif;Non;0;0;Non;Non;Oui;Non;0;0;Sans logement de gardien;;Non;Oui;Oui;Non;Non;Non;08/02/2005;29/10/2012;4;4;47.213425, -1.601944;47.2316356767, -1.54831008605;47.213425, -1.601944
44;Loire-Atlantique;44109;Nantes;441090010;Gymnase Jean Zay;15 bis;Rue Yves Kartel;;44100;Non;Non;0;0;Non;Non;Oui;Non;16;0;Sans logement de gardien;;Non;Oui;Oui;Non;Non;Non;08/02/2005;26/10/2012;2;2;47.207983, -1.607623;47.2316356767, -1.54831008605;47.207983, -1.607623
44;Loire-Atlantique;44109;Nantes;441090011;Plaine de Jeux du Grand Blottereau;16;Bd Auguste Péneau;;44300;Complexe sportif;Non;0;0;Non;Non;Oui;Non;50;4;Sans logement de gardien;;Non;Oui;Oui;Non;Non;Non;08/02/2005;26/10/2012;9;14;47.230865, -1.509569;47.2316356767, -1.54831008605;47.230865, -1.509569
44;Loire-Atlantique;44109;Nantes;441090012;Gymnase Gigant;3;Place Beaumanoir;;44100;Non;Non;0;0;Non;Non;Oui;Non;0;0;Sans logement de gardien;;Non;Oui;Non;Non;Non;Non;28/12/2005;26/10/2012;3;3;47.212693, -1.571747;47.2316356767, -1.54831008605;47.212693, -1.571747
44;Loire-Atlantique;44109;Nantes;441090013;Gymnase de la Chantenaysienne;17;Rue du 4 Septembre 1870;;44100;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;08/02/2005;25/10/2012;1;1;47.206621, -1.590366;47.2316356767, -1.54831008605;47.206621, -1.590366
44;Loire-Atlantique;44109;Nantes;441090014;Plaine de Jeu de la Noe Lambert;19;Route de Sainte Luce;;44300;Complexe sportif;Non;0;0;Non;Non;Oui;Non;30;0;Sans logement de gardien;;Non;Oui;Non;Non;Non;Non;08/02/2005;24/10/2012;6;9;47.239226, -1.51377;47.2316356767, -1.54831008605;47.239226, -1.51377
44;Loire-Atlantique;44109;Nantes;441090015;Gymnase du Baut;2;Rue des Renards;;44300;Non;Non;0;0;Non;Non;Oui;Non;0;0;Sans logement de gardien;;Non;Oui;Oui;Non;Non;Non;08/02/2005;25/10/2012;1;1;47.256414, -1.566204;47.2316356767, -1.54831008605;47.256414, -1.566204
44;Loire-Atlantique;44109;Nantes;441090016;Base Nautique Can;20;Rue d'Alsace;;44000;Non;Non;0;0;Non;Non;Oui;Non;15;5;Sans logement de gardien;;Non;Oui;Non;Non;Non;Non;08/02/2005;15/06/2016;1;1;47.233996, -1.546386;47.2316356767, -1.54831008605;47.233996, -1.546386
44;Loire-Atlantique;44109;Nantes;441090017;Complexe Sportif des Dervallieres;19;Rue J.M. Nattier;;44100;Complexe sportif;Non;0;0;Non;Non;Oui;Non;13;3;Sans logement de gardien;;Non;Oui;Oui;Non;Non;Non;08/02/2005;15/06/2016;9;11;47.22503, -1.589764;47.2316356767, -1.54831008605;47.22503, -1.589764
44;Loire-Atlantique;44109;Nantes;441090019;Gymnase du Coudray;24;Rue du Coudray;;44000;Non;Non;0;0;Non;Oui;Non;Non;40;0;Sans logement de gardien;;Non;Oui;Oui;Non;Non;Non;08/02/2005;25/10/2012;2;2;47.231193, -1.543018;47.2316356767, -1.54831008605;47.231193, -1.543018
44;Loire-Atlantique;44109;Nantes;441090020;Complexe Sportif du Croissant;29;Rue du Croissant;;44000;Complexe sportif;Non;0;0;Non;Non;Oui;Non;100;0;Sans logement de gardien;;Non;Oui;Oui;Non;Non;Non;08/02/2005;15/06/2016;2;2;47.216561, -1.55562;47.2316356767, -1.54831008605;47.216561, -1.55562
44;Loire-Atlantique;44109;Nantes;441090021;Gymnase Victor Hugo;29;Rue Paul Bellamy;;44000;Non;Non;0;0;Non;Oui;Non;Non;0;0;Sans logement de gardien;;Non;Oui;Oui;Non;Non;Non;08/02/2005;26/10/2012;2;2;47.227314, -1.560801;47.2316356767, -1.54831008605;47.227314, -1.560801
44;Loire-Atlantique;44109;Nantes;441090022;Gymnase des Agenets;30;Rue du Casterneau;;44000;Non;Non;0;0;Non;Non;Oui;Non;15;2;Sans logement de gardien;;Non;Oui;Oui;Non;Non;Non;08/02/2005;25/10/2012;2;2;47.227441, -1.529989;47.2316356767, -1.54831008605;47.227441, -1.529989
44;Loire-Atlantique;44109;Nantes;441090023;Stade Marcel Saupin;31;Quai Malakoff;;44000;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;10000;Non;Oui;Oui;Non;Non;Non;08/02/2005;29/10/2012;1;1;47.213332, -1.537676;47.2316356767, -1.54831008605;47.213332, -1.537676
44;Loire-Atlantique;44109;Nantes;441090024;Complexe Sportif Gaston Turpin;33;Rue Gaston Turpin;;44000;Complexe sportif;Non;0;0;Non;Non;Oui;Non;50;2;Sans logement de gardien;;Non;Oui;Oui;Non;Non;Non;08/02/2005;15/06/2016;5;6;47.223565, -1.543291;47.2316356767, -1.54831008605;47.223565, -1.543291
44;Loire-Atlantique;44109;Nantes;441090025;Gymnase du Breil-Malville;34;Avenue du Breil;;44100;Non;Non;0;0;Non;Oui;Non;Non;30;0;Sans logement de gardien;;Non;Oui;Oui;Non;Non;Non;08/02/2005;25/10/2012;2;2;47.228811, -1.58443;47.2316356767, -1.54831008605;47.228811, -1.58443
44;Loire-Atlantique;44109;Nantes;441090026;Gymnase Joel Paon;42;Rue des Hauts Pavés;;44000;Non;Non;0;0;Non;Oui;Non;Non;0;0;Sans logement de gardien;;Non;Oui;Oui;Non;Non;Non;08/02/2005;26/10/2012;1;1;47.225523, -1.567211;47.2316356767, -1.54831008605;47.225523, -1.567211
44;Loire-Atlantique;44109;Nantes;441090027;Plaine de Jeux Audubon;47;Rue Audubon;;44000;Non;Non;0;0;Non;Non;Oui;Non;34;0;Sans logement de gardien;;Non;Oui;Non;Non;Non;Non;08/02/2005;26/10/2012;2;2;47.226721, -1.578852;47.2316356767, -1.54831008605;47.226721, -1.578852
44;Loire-Atlantique;44109;Nantes;441090028;Complexe Sportif Jean Jahan;509;Route de St Joseph;;44300;Complexe sportif;Non;0;0;Non;Non;Oui;Non;80;6;Sans logement de gardien;;Non;Oui;Non;Non;Non;Non;08/02/2005;15/06/2016;6;6;47.261332, -1.528416;47.2316356767, -1.54831008605;47.261332, -1.528416
44;Loire-Atlantique;44109;Nantes;441090029;Plaine de Jeux de la Bernadiere;61;Boulevard Bâtonnier Cholet;;44100;Non;Oui;0;0;Non;Oui;Non;Non;50;0;Sans logement de gardien;;Non;Oui;Non;Non;Non;Non;08/02/2005;26/10/2012;3;3;47.200974, -1.613592;47.2316356767, -1.54831008605;47.200974, -1.613592
44;Loire-Atlantique;44109;Nantes;441090030;Salle de Musculation du Jamet - Bellevue Athletique Forme;61;Route de Saint Herblain;;44100;Non;Non;0;0;Non;Non;Oui;Non;7;1;Non;;Non;Oui;Non;Non;Non;Non;08/02/2005;26/10/2012;2;2;47.210394, -1.601538;47.2316356767, -1.54831008605;47.210394, -1.601538
44;Loire-Atlantique;44109;Nantes;441090031;Gymnase du Jamet;65;Route de Saint Herblain;;44100;Non;Non;0;0;Non;Oui;Non;Non;15;0;Sans logement de gardien;;Non;Oui;Oui;Non;Non;Non;08/02/2005;25/10/2012;2;2;47.210394, -1.601538;47.2316356767, -1.54831008605;47.210394, -1.601538
44;Loire-Atlantique;44109;Nantes;441090032;Complexe Sportif de la Durantiere;68;Rue de la Durantière;;44100;Complexe sportif;Non;0;0;Non;Non;Oui;Non;28;1;Sans logement de gardien;;Non;Oui;Oui;Non;Non;Non;08/02/2005;15/06/2016;4;4;47.213425, -1.601944;47.2316356767, -1.54831008605;47.213425, -1.601944
44;Loire-Atlantique;44109;Nantes;441090033;Stade de la Roche;7;Chemin du Relais;;44000;Non;Non;0;0;Non;Oui;Non;Non;300;0;Non;;Non;Oui;Oui;Non;Non;Non;08/02/2005;29/10/2012;1;1;47.217721, -1.519532;47.2316356767, -1.54831008605;47.217721, -1.519532
44;Loire-Atlantique;44109;Nantes;441090034;Complexe Sportif du Port Boyer;73;Rue du Port Boyer;;44300;Complexe sportif;Non;0;0;Non;Non;Oui;Non;40;3;Sans logement de gardien;;Non;Oui;Non;Non;Non;Non;08/02/2005;15/06/2016;5;5;47.241064, -1.536749;47.2316356767, -1.54831008605;47.241064, -1.536749
44;Loire-Atlantique;44109;Nantes;441090035;Gymnase Emile Morice;8 bis;Quai Hoche;;44200;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Oui;Oui;Non;Non;Non;08/02/2005;25/10/2012;1;1;47.206795, -1.550398;47.2316356767, -1.54831008605;47.206795, -1.550398
44;Loire-Atlantique;44109;Nantes;441090036;Stade de la Beaujoire;;Avenue de la Beaujoire;;44300;Non;Non;150;0;Non;Non;Oui;Non;1200;20;Non;;Non;Oui;Oui;Non;Non;Non;08/02/2005;29/10/2012;2;2;47.258644, -1.518018;47.2316356767, -1.54831008605;47.258644, -1.518018
44;Loire-Atlantique;44109;Nantes;441090037;Piscine des Dervallieres;;Rue du Professeur Dubuisson;;44100;Piscine;Non;0;0;Non;Non;Oui;Non;20;1;Sans logement de gardien;;Non;Oui;Non;Non;Non;Non;08/02/2005;15/11/2012;3;3;47.227373, -1.589293;47.2316356767, -1.54831008605;47.227373, -1.589293
44;Loire-Atlantique;44109;Nantes;441090038;Stade de Proce- Clovis Constant;13;Boulevard Clovis Constant;;44000;Non;Non;0;0;Non;Oui;Non;Non;0;0;Sans logement de gardien;;Non;Oui;Oui;Non;Non;Non;08/02/2005;29/10/2012;3;3;47.22583, -1.580894;47.2316356767, -1.54831008605;47.22583, -1.580894
44;Loire-Atlantique;44109;Nantes;441090039;Boulodrome du Bele;;Boulevard de la Beaujoire;;44300;Non;Non;0;0;Non;Oui;Non;Non;50;0;Sans logement de gardien;;Non;Oui;Oui;Non;Non;Non;08/02/2005;15/06/2016;2;3;47.258644, -1.518018;47.2316356767, -1.54831008605;47.258644, -1.518018
44;Loire-Atlantique;44109;Nantes;441090040;Gymnase Malakoff 4;;Boulevard de l'Europe;;44000;Complexe sportif;Non;0;0;Non;Non;Oui;Non;0;0;Sans logement de gardien;;Non;Oui;Oui;Non;Non;Non;08/02/2005;26/10/2012;8;8;47.231533, -1.569218;47.2316356767, -1.54831008605;47.231533, -1.569218
44;Loire-Atlantique;44109;Nantes;441090041;Complexe Sportif de la Noe Lambert;3;Boulevard des Poilus;;44300;Complexe sportif;Non;0;0;Non;Non;Oui;Non;;;Sans logement de gardien;;Non;Oui;Oui;Non;Non;Non;08/02/2005;23/10/2017;4;4;47.231518, -1.53075;47.2316356767, -1.54831008605;47.231518, -1.53075
44;Loire-Atlantique;44109;Nantes;441090042;Plaine de Jeux du Petit Port;;Boulevard des Tribunes;;44300;Complexe sportif;Non;0;0;Non;Non;Oui;Non;0;0;Sans logement de gardien;;Non;Oui;Oui;Non;Non;Non;08/02/2005;26/10/2012;6;8;47.247535, -1.567847;47.2316356767, -1.54831008605;47.247535, -1.567847
44;Loire-Atlantique;44109;Nantes;441090043;Hippodrome du Petit Port;;Boulevard des Tribunes;;44300;Non;Non;530;0;Non;Non;Oui;Non;1500;10;Non;350000;Non;Oui;Oui;Non;Non;Non;08/02/2005;26/10/2012;2;2;47.247535, -1.567847;47.2316356767, -1.54831008605;47.247535, -1.567847
44;Loire-Atlantique;44109;Nantes;441090044;Centre de Loisirs du Petit Port;;Boulevard du Petit Port - Rue de la Sencive du Tertre;;44300;Complexe sportif;Non;50;0;Non;Non;Oui;Non;200;3;Non;15000;Non;Oui;Oui;Non;Non;Non;08/02/2005;15/06/2016;3;3;47.243144, -1.553212;47.2316356767, -1.54831008605;47.243144, -1.553212
44;Loire-Atlantique;44109;Nantes;441090045;Gymnase Gaston Serpette;;Boulevard Gaston Serpette;;44000;Non;Non;0;0;Non;Oui;Non;Non;0;0;Sans logement de gardien;;Non;Oui;Oui;Non;Non;Non;08/02/2005;26/10/2012;4;6;47.226004, -1.575769;47.2316356767, -1.54831008605;47.226004, -1.575769
44;Loire-Atlantique;44109;Nantes;441090046;Stade Michel Lecointre;2;Boulevard Alexandre Millerand;Ile Beaulieu;44200;Complexe sportif;Non;0;0;Non;Non;Oui;Non;80;2;Avec logement de gardien;;Non;Oui;Oui;Non;Non;Non;08/02/2005;29/10/2012;3;3;47.208733, -1.530641;47.2316356767, -1.54831008605;47.208733, -1.530641
44;Loire-Atlantique;44109;Nantes;441090047;Gymnase du Bout des Landes;;Boulevard René Cassin;;44300;Non;Non;0;0;Non;Non;Oui;Non;30;0;Sans logement de gardien;;Non;Oui;Oui;Non;Non;Non;08/02/2005;25/10/2012;1;1;47.262826, -1.580663;47.2316356767, -1.54831008605;47.262826, -1.580663
