Code departement;Departement;Code INSEE;Commune;Numéro de l'installation;Nom usuel de l'installation;Numéro de la fiche équipement;Equipement;Batiment;Nombre d'équipements identiques;Type d'équipement_Code;Type d'équipement;Propriétaire principal;Gestionnaire principal;Propriétaire secondaire;Gestionnaire secondaire libellé;Gestion en délégation de service public;Nombre de vestiaires avec douches;Présence d'un éclairage;Chapiteau tente;Etablissement flottant;Salle polyvalente;Restaurant et débit de boisson;Etablissement recevant du public Hôtel;Hôtel Restaurant d'altitude;Salle de danse et jeux;Etablissement de plein air;Enseignement et colo;Etablissement recevant du public Type PE;Structure gonflable;Etablissement sportif couvert;Catégorie établissement recevant du public de 1 à 5;Année de mise en service;Tranche d'année de mise en service;Nombre de place en tribune;Libellé de la nature du sol;Libellé de la nature de l'équipement;Aire d'évolution Hauteur;Aire d'évolution Longueur;Aire d'évolution Largeur;Aire d'évolution Surface;Hauteur surface évolution;Nombre de couloir / piste / poste / etc.;Nombre de vestiaire sportif;Dont nombre de vestiaire chauffé;Nombre de vestiaire arbitre enseignant;Nombre de sanitaire sportif;Nombre de sanitaire public;Ouverture exclusivement saisonnière;Equipement de proximité (ouvert 7j/7j - 24h/24h);Sono fixe;Tableau fixe;Chronométrage;Aucun aménagement d'information;Utilisateur scolaire;Utilisateur club;Utilisateur autre;Utilisateur individuel;Utilisation performance;Utilisation formation;Utilisation récréation sportive;Tranche de date de dernier travaux réalisés;Date dernier travaux réalisés;Aucun travaux réalisé;Travaux de mise en conformité avec les règlements;Normes AFNOR;Inadaptation aux attentes des usagers;Dégâts liés à des dégradations ou à une catastrophe naturelle;Vétusté normal;Accès handicapé mobilité Aire d'évolution;Accès handicapé mobilité Tribune;Accès handicapé mobilité Vestiaire;Accès handicapé mobilité sanitaire sportif;Accès handicapé mobilité sanitaire public;Accès handicapé mobilité Aucun;Accès handicapé sensoriel Aucun;Accès handicapé sensoriel Aire d'évolution;Accès handicapé sensoriel Tribune;Accès handicapé sensoriel Vestiaire;Accès handicapé sensoriel Sanitaire sportif;Accès handicapé sensoriel Public;Accueil club;Accueil salle de réunion;Accueil buvette;Accueil contrôle anti-dopage;Accueil centre médico sportif;Accueil infirmerie;Accueil bureau;Accueil réception;Accueil local rangement;Accueil autre;Accueil aucun;Non chauffé;Chauffage fuel;Chauffage gaz;Chauffage électricité;Chauffage solaire;Chauffage autre;Confort sauna;Confort bain bouillonnant;Confort bain vapeur;Confort solarium;Confort autre;Confort aucun;Démarche haute qualité environnementale;Nombre de couloirs pour les structures artificielles d'escalade;Hauteur pour les structures artificielles d'escalade;Surface pour les structures artificielles d'escalade;Présence d'une signalétique;Présence de moyen d'alerte;Accès pédestre pour le public;Accès route pour le public;Accès mécanique pour le public;Accès nautique pour le public;Accès pédestre pour les secours;Accès routier pour les secours;Accès mécanique pour les secours;Accès nautique pour les secours;Locaux techniques;Locaux pédagogiques;Existence d'une aide publique à l'investissement;Equipement inscrit au plan départemental des espaces, sites et itinéraires;Situation de l'espace ou site de pratique;Site escalade Nombre de voies;Classe fédérale mini;EquNatureClassFedeMaxi;Présence d'une tour d'arrivée;Envol treuil;EquNatureSKAltitudeBasse;EquNatureSKAltitudeHaute;EquNatureSKDebit;Total remontée;EquNatureSKNbKMSkiAlpin;EquNatureSKNbKMSkiNordique;EquNatureSHNbPisteNeigeArti;EquNatureSKSnowPark;EquNatureSKHalfpipe;EquNatureSKKmLance;EquNatureSKBorder;EquNatureSKSlalom;EquNatureSKTremplin;EquNatureSKJardinAlpin;EquNatureSKJardinNordique;EquipementTir1Non;Tir 25;EquipementTir5Non;EquipementTir1NonNon;EquipementTir2NonNon;EquipementTir3NonNon;Tir plateau;Tir autre;Développement de la piste en mètre;Longueur de ligne droite;Nombre de couloir en ligne droite;Nombre de couloir hors ligne droite;Rivière de steeple;Système d'aide à la surveillance;Nombre d'aires de saut;Nombre d'aires de saut en hauteur;Nombre d'aires de saut en longueur;Nombre d'aires de saut en longueur et triple saut;Nombre d'aires de saut en sautoir perche;Nombre d'aires de lancer;Nombre d'aires de poids;Nombre d'aires de disque;Nombre d'aires de javelot;Nombre d'aires de marteau;Nombre d'aires de lancer mixte disque/marteau;Forme du bassin;Longueur du bassin;Largeur du bassin;Surface du bassin;Profondeur mini;Profondeur maxi;Nombre de couloirs;Surface des plages;Nombre total de tremplins;Nombre de tremplins de 1 m;Nombre de tremplins de 3 m;Nombre total de plateformes;Nombre de plateformes de 3 m;Nombre de plateformes de 5 m;Nombre de plateformes de 7,5 m;Nombre de plateformes de 10 m;Machine à vagues;Toboggan;Pentaglisse;Rivière;Système d'immersion personne handicapée;Fond mobile;Mur ou aileron mobile;Eclairage subaquatique;Sonorisation subaquatique;Autre aménagement;Présence pataugeoire;Coordonnées GPS longitude;Coordonnées GPS latitude;Date de création de la fiche équipement;Date de mise à jour de la fiche équipement;localisation
44.0;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;440020001;Complexe Sportif des Richardieres;358106;City Stade;;1;1701;Plateau EPS/Multisports/city-stades;Commune;Commune;;;Non;Non;Non;Non;Non;Non;;;;;Non;Non;Non;Non;Oui;5;2016;A partir de 2005;0;Gazon synthétique;Découvert;;44.00;26.00;1144.00;;0;0;Non;0;Non;Non;Non;Oui;Non;Non;Non;Oui;;;2;1;;;1;;;Oui;Non;Non;Non;Non;Non;Non-renseigne;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Non-renseigne;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.40608;47.07697;28/06/2016 00:00;11/04/2017 00:00;47.07697, -1.40608
44.0;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;440020001;Complexe Sportif des Richardieres;358117;Terrains de Pétanque;;1;201;Terrain de boules;Commune;Commune;;;Non;Oui;Oui;Non;Non;Non;;;;;Non;Non;Non;Non;Non;;;;0;Stabilisé/cendrée;Découvert;;44.00;24.00;1056.00;;24;4;Oui;2;Oui;Oui;Non;Oui;Non;Non;Non;Oui;;1;;2;;;1;;;Oui;Non;Non;Non;Non;Non;Non;Non-concerne;Non;Non;Non;Oui;Oui;Non;Non-concerne;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4056;47.07691;28/06/2016 00:00;11/04/2017 00:00;47.07691, -1.4056
44.0;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;440020002;Poney Club de la Violette;137089;Petite Carrière;;1;901;Carrière;Etablissement privé commercial;Etablissement privé commercial;;;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;2003;1995-2004;0;Sable;Découvert;;23.00;22.00;506.00;;0;1;Non;0;Oui;Non;Non;Non;Non;Non;Non;Oui;1;1;1;1;;1;1;;;Oui;Non;Non;Non;Non;Non;Oui;Non-concerne;Oui;Oui;Non-concerne;Non;Oui;Non;Non-concerne;Non;Non;Non-concerne;Oui;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.42476409;47.04887382;21/09/2005 00:00;11/04/2017 00:00;47.04887382, -1.42476409
44.0;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;440020002;Poney Club de la Violette;137095;Grande Carrière;;1;901;Carrière;Etablissement privé commercial;Etablissement privé commercial;;;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;2003;1995-2004;0;Sable;Découvert;;58.00;34.00;1972.00;;0;1;Non;0;Oui;Non;Non;Non;Non;Non;Non;Oui;1;1;1;1;1;1;1;;;Oui;Non;Non;Non;Non;Non;Oui;Non-concerne;Oui;Oui;Non-concerne;Non;Oui;Non;Non-concerne;Non;Non;Non-concerne;Oui;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4251;47.04966;21/09/2005 00:00;11/04/2017 00:00;47.04966, -1.4251
44.0;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;440020003;Circuits de Randonnee;203945;Entre Bourg et Maine;;1;3012;Boucle de randonnée;Commune;Commune;Commune;Association(s);Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;;1985-1994;0;Surface naturelle;Site naturel aménagé;.00;10000.00;.00;.00;;0;0;Non;0;Non;Non;Non;Oui;Non;Non;Non;Oui;;1;1;1;;;1;;;Oui;Non;Non;Non;Non;Non;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Oui;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;Oui;Non;Oui;Oui;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;;;;;;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.3979;47.07752;10/11/2005 00:00;24/06/2015 00:00;47.07752, -1.3979
44.0;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;440020003;Circuits de Randonnee;203963;Circuit des Moulins;;1;3012;Boucle de randonnée;Commune;Commune;Commune;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;;1985-1994;0;Surface naturelle;Site naturel aménagé;.00;6000.00;.00;.00;;0;0;Non;0;Non;Non;Non;Oui;Non;Non;Non;Oui;;1;1;1;;;1;;;Oui;Non;Non;Non;Non;Non;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Oui;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;Oui;Non;Oui;Oui;Non;Non;Oui;Oui;Non;Non;Non;Non;;Non;;;;;;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.3979;47.07752;10/11/2005 00:00;24/06/2015 00:00;47.07752, -1.3979
44.0;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;440020003;Circuits de Randonnee;217498;Circuit des Ecobuts;;1;3012;Boucle de randonnée;Commune;Commune;Commune;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;;1985-1994;0;Surface naturelle;Site naturel aménagé;.00;12400.00;.00;.00;;0;0;Non;0;Non;Non;Non;Oui;Non;Non;Non;Oui;;1;1;1;;;1;;;Oui;Non;Non;Non;Non;Non;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Oui;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;Oui;Non;Oui;Oui;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;;;;;;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.3979;47.07752;28/11/2005 00:00;24/06/2015 00:00;47.07752, -1.3979
44.0;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;440020004;La Trelitiere;252824;La Trélitière;;1;2410;Point d'embarquement et de débarquement isolé;Commune;Commune;Commune;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;;Avant 1945;0;Surface naturelle;Site naturel aménagé;.00;50.00;15.00;750.00;;0;0;Non;0;Non;Non;Non;Oui;Non;Non;Non;Oui;;;1;1;;;1;;;Oui;Non;Non;Non;Non;Non;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Oui;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;Oui;Non;Oui;Oui;Non;Oui;Oui;Oui;Non;Oui;Non;Non;;Non;Rivière fleuve;;;;Non;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.40087;47.08795;16/12/2005 00:00;26/10/2015 00:00;47.08795, -1.40087
44.0;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;440020005;Parc du Plessis;284240;Parcours de Santé;;1;1301;Parcours sportif/santé;Commune;Commune;Commune;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;;1995-2004;0;Surface naturelle;Découvert;;1000.00;.00;.00;;10;0;Non;0;Non;Non;Non;Oui;Non;Non;Non;Oui;;;1;1;;;1;;;Oui;Non;Non;Non;Non;Non;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Oui;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.41025;47.07754;08/11/2007 00:00;11/04/2017 00:00;47.07754, -1.41025
44.0;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;440020006;Terrains de Sports Mfr;284246;Terrain de Football;;1;2802;Terrain de football;Commune;Commune;Commune;;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;;1975-1984;0;Stabilisé/cendrée;Découvert;;105.00;60.00;6300.00;;0;0;Non;0;Non;Non;Non;Oui;Non;Non;Non;Oui;;;1;1;;;1;;;Oui;Non;Non;Non;Non;Non;Oui;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Non;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.40424;47.07837;08/11/2007 00:00;11/04/2017 00:00;47.07837, -1.40424
44.0;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;440020007;Le Moulin Reusard;284250;Le Moulin Reusard;;1;2420;Site de pêche;Commune;Commune;;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;;1975-1984;0;Surface naturelle;Site naturel aménagé;.00;50.00;15.00;750.00;;0;0;Non;0;Non;Non;Non;Oui;Non;Non;Non;Oui;;1;;1;;;1;;;Oui;Non;Non;Non;Non;Non;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Oui;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;Non;Non;Oui;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Rivière fleuve;;;;Non;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.3974;47.07943;08/11/2007 00:00;07/10/2015 00:00;47.07943, -1.3974
44.0;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;440020008;Site du Guidreau;288494;Zone d'Accès;;1;2410;Point d'embarquement et de débarquement isolé;Commune;Commune;;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;;1975-1984;0;Surface naturelle;Site naturel aménagé;.00;20.00;4.00;80.00;;0;0;Non;0;Non;Non;Non;Oui;Non;Non;Non;Oui;;1;1;1;;;1;;;Oui;Non;Non;Non;Non;Non;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Oui;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;Non;Non;Oui;Oui;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Rivière fleuve;;;;Non;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.38535;47.06833;07/03/2008 00:00;27/10/2015 00:00;47.06833, -1.38535
44.0;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;440020010;Ecole Gustave Roch;318142;Salle de Motricité;;1;2201;Salles polyvalentes / des fêtes / non spécialisées;Commune;Commune;;;Non;Non;Oui;Non;Non;Non;;;;;Non;Non;Non;Non;Non;;2007;A partir de 2005;0;Synthétique (hors gazon);Intérieur;3.00;10.00;6.00;56.00;;;0;Non;0;Non;Oui;Non;Non;Non;Non;Non;Oui;1;;;;;1;;;;Oui;Non;Non;Non;Non;Non;Oui;Non-concerne;Non-concerne;Non-concerne;Non;Non;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.39846;47.07514;05/05/2011 00:00;27/10/2015 00:00;47.07514, -1.39846
44.0;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;440022114;Salles des Echecs;318126;Salle du Rez-De-Chaussée;;1;2114;Salle d'échecs;Commune;Commune;;;Non;Non;Oui;Non;Non;Non;;;;;Non;Non;Non;Non;Non;;1990;1985-1994;0;Carrelage;Intérieur;2.00;7.00;5.00;36.00;;;0;Non;0;Oui;Non;Non;Non;Non;Non;Non;Oui;;1;;;;1;;;;Oui;Non;Non;Non;Non;Non;Oui;Non-concerne;Non-concerne;Non;Non-concerne;Non;Oui;Non;Non-concerne;Non-concerne;Non;Non-concerne;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.40132;47.07663;05/05/2011 00:00;11/04/2017 00:00;47.07663, -1.40132
44.0;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;440022114;Salles des Echecs;318127;Salle de l'Étage ( B );;1;2114;Salle d'échecs;Commune;Commune;;;Non;Non;Oui;Non;Non;Non;;;;;Non;Non;Non;Non;Non;;1990;1985-1994;0;Béton;Intérieur;2.00;7.00;7.00;45.00;;;0;Non;0;Oui;Non;Non;Non;Non;Non;Non;Oui;;1;;;;1;;;;Oui;Non;Non;Non;Non;Non;Non;Non-concerne;Non-concerne;Non;Non-concerne;Oui;Oui;Non;Non-concerne;Non-concerne;Non;Non-concerne;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.40131;47.0766;05/05/2011 00:00;11/04/2017 00:00;47.0766, -1.40131
44.0;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;440022114;Salles des Echecs;318128;Salle de l'Étage ( A );;1;2114;Salle d'échecs;Commune;Commune;;;Non;Non;Oui;Non;Non;Non;;;;;Non;Non;Non;Non;Non;;1990;1985-1994;0;Béton;Intérieur;2.00;7.00;6.00;44.00;;;0;Non;0;Oui;Non;Non;Non;Non;Non;Non;Oui;;1;;;;1;;;;Oui;Non;Non;Non;Non;Non;Non;Non-concerne;Non-concerne;Non;Non-concerne;Oui;Oui;Non;Non-concerne;Non-concerne;Non;Non-concerne;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.40133;47.0766;05/05/2011 00:00;11/04/2017 00:00;47.0766, -1.40133
44.0;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;440022115;Le Fief des Sports;358297;Salle des Fiefs;;1;1901;Salle multisports;Commune;Commune;;;Non;Oui;Oui;Non;Non;Non;;;;;Non;Non;Non;Non;Oui;5;2015;A partir de 2005;0;Synthétique (hors gazon);Intérieur;7.00;44.00;25.00;1100.00;;0;4;Oui;2;Oui;Oui;Non;Non;Non;Oui;Oui;Non;1;2;;;2;1;3;;;Oui;Non;Non;Non;Non;Non;Oui;Non-concerne;Oui;Oui;Oui;Non;Oui;Non;Non-concerne;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;Oui;Oui;Oui;Non;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.41415;47.0741;05/07/2016 00:00;12/04/2017 00:00;47.0741, -1.41415
44.0;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;440022115;Le Fief des Sports;358301;Mur d'Escalade;;1;2701;Structure Artificielle d'Escalade;Commune;Commune;;;Non;Oui;Oui;Non;Non;Non;;;;;Non;Non;Non;Non;Oui;4;2015;A partir de 2005;0;Synthétique (hors gazon);Intérieur;7.00;44.00;25.00;1100.00;;8;4;Oui;2;Oui;Oui;Non;Non;Non;Oui;Oui;Non;1;2;;;2;1;3;;;Oui;Non;Non;Non;Non;Non;Oui;Non-concerne;Oui;Oui;Oui;Non;Oui;Non;Non-concerne;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;Oui;Oui;Oui;Non;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;6.00;72.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.41415;47.074097;05/07/2016 00:00;12/04/2017 00:00;47.074097, -1.41415
44.0;Loire-Atlantique;44003;Ancenis;440030001;Ensemble Sportif du Pontreau;71840;Dojo du Pontreau;;1;1801;Dojo / Salle d'arts martiaux;Commune;Commune;;Association(s);Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;2;1998;1995-2004;286;Synthétique (hors gazon);Intérieur;6.00;18.00;14.00;252.00;;0;2;Oui;0;Oui;Oui;Non;Non;Non;Oui;Oui;Non;1;1;1;;1;1;;;;Oui;Non;Non;Non;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Oui;Non;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.18314;47.36694;02/08/2005 00:00;21/09/2015 00:00;47.36694, -1.18314
44.0;Loire-Atlantique;44003;Ancenis;440030001;Ensemble Sportif du Pontreau;71841;Salle de Gymnastique;;1;2106;Salle de gymnastique sportive;Commune;Commune;;Association(s);Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;2;1998;1995-2004;462;Béton;Intérieur;9.00;42.00;20.00;840.00;;0;3;Oui;0;Oui;Oui;Non;Non;Non;Non;Non;Oui;1;1;1;;1;1;;;;Oui;Non;Non;Non;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Oui;Non;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.18274;47.36683;02/08/2005 00:00;21/09/2015 00:00;47.36683, -1.18274
44.0;Loire-Atlantique;44003;Ancenis;440030001;Ensemble Sportif du Pontreau;71842;Halle de Tennis;;2;501;Court de tennis;Commune;Commune;;Association(s);Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;2;1998;1995-2004;314;Synthétique (hors gazon);Intérieur;8.00;36.00;36.00;1296.00;;;2;Oui;0;Oui;Oui;Non;Non;Non;Oui;Non;Non;1;1;;;1;1;;;;Oui;Non;Non;Non;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Oui;Non;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;Oui;Oui;Oui;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.18322;47.3667;02/08/2005 00:00;21/09/2015 00:00;47.3667, -1.18322
