Code du département;Département;Code INSEE;Nom de la commune;Numéro de l'installation;Nom usuel de l'installation;Numero de la voie;Nom de la voie;Nom du lieu dit;Code postal;Installation particulière;Multi commune;Nombre de couvert;Nombre de lit;Présence d'un internet;Aucun aménagement d'accessibilité;Accessibilité handicapés à mobilité réduite;Accessibilité handicapés sensoriels;Nombre total de place de parking;Nombre total de place de parking handicapés;Gardiennée avec ou sans logement de gardien;Emprise foncière en m2;Desserte métro;Desserte bus;Desserte Tram;Desserte train;Desserte bateau;Desserte autre;Date de création de la fiche installation;Date de mise à jour de la fiche installation;Nombre total de fiches équipements;Nombre total d'équipements sportifs;localisation1;localisation2;localisation
49;Maine-et-Loire;49099;Cholet;490990013;Stade du Puy Saint Bonnet;;Rue du Stade;Le Puy Saint Bonnet;49300;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;30000;Non;Oui;Non;Non;Non;Non;2005-02-08;2016-06-15;7;10;46.993861, -0.893818;47.0454402992, -0.877886189605;46.993861, -0.893818
49;Maine-et-Loire;49099;Cholet;490990015;Stade de la Treille;;Route de Nantes;;49300;Non;Non;0;0;Non;Oui;Non;Non;3800;5;Non;;Non;Oui;Non;Non;Non;Non;2005-02-08;2016-06-14;5;5;47.060319, -0.896152;47.0454402992, -0.877886189605;47.060319, -0.896152
49;Maine-et-Loire;49099;Cholet;490990016;Salle Charles Péguy;;Rue Charles Péguy;;49300;Non;Non;0;0;Non;Oui;Non;Non;0;0;Sans logement de gardien;1000;Non;Oui;Non;Non;Non;Non;2005-02-08;2016-06-14;1;1;47.059511, -0.863767;47.0454402992, -0.877886189605;47.059511, -0.863767
49;Maine-et-Loire;49099;Cholet;490990017;Complexe Auguste Grégoire;41;Boulevard Victor Hugo;;49300;Complexe sportif;Non;0;0;Non;Non;Oui;Non;30;2;Sans logement de gardien;8000;Non;Oui;Non;Non;Non;Non;2005-02-08;2017-11-27;5;5;47.066552, -0.877703;47.0454402992, -0.877886189605;47.066552, -0.877703
49;Maine-et-Loire;49099;Cholet;490990040;Stade de la Girardière;;Rue de la Girardière;;49300;Non;Non;0;0;Non;Oui;Non;Non;0;0;Sans logement de gardien;15000;Non;Oui;Non;Non;Non;Non;2005-02-08;2016-06-15;2;3;47.046497, -0.905154;47.0454402992, -0.877886189605;47.046497, -0.905154
49;Maine-et-Loire;49099;Cholet;490990051;Plateau Roland Geneste;;Rue des Orfèvres;;49300;Complexe sportif;Non;0;0;Non;Oui;Non;Non;0;0;Sans logement de gardien;11000;Non;Oui;Non;Non;Non;Non;2005-02-08;2016-06-15;4;5;47.047618, -0.905552;47.0454402992, -0.877886189605;47.047618, -0.905552
49;Maine-et-Loire;49099;Cholet;490990066;Ecole Marie Curie;;Rue F.S. Marceau;;49300;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;25;Non;Oui;Non;Non;Non;Non;2005-10-19;2016-06-14;2;3;47.06302, -0.889968;47.0454402992, -0.877886189605;47.06302, -0.889968
49;Maine-et-Loire;49099;Cholet;490990079;Salle du Bilboquet;22;Rue de la Hollande;;49300;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;300;Non;Oui;Non;Non;Non;Non;2005-10-19;2016-06-14;1;1;47.059962, -0.871146;47.0454402992, -0.877886189605;47.059962, -0.871146
49;Maine-et-Loire;49099;Cholet;490990082;Collège Jeanne d'Arc;19;Rue Etoile;;49300;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;2200;Non;Oui;Non;Non;Non;Non;2005-10-20;2016-11-25;4;7;47.065983, -0.889525;47.0454402992, -0.877886189605;47.065983, -0.889525
49;Maine-et-Loire;49099;Cholet;490990088;Centre Social du Verger;;Rue du Bois Régnier;;49300;Non;Non;0;0;Non;Non;Oui;Non;20;1;Non;100;Non;Oui;Non;Non;Non;Non;2005-02-08;2016-06-16;1;1;47.053367, -0.855184;47.0454402992, -0.877886189605;47.053367, -0.855184
49;Maine-et-Loire;49099;Cholet;490990089;Sentier Pédestre;;Place de l'Église;Puy Saint Bonnet;49321;Non;Oui;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;2006-01-19;2016-06-14;2;2;;47.0454402992, -0.877886189605;47.0454402992, -0.877886189605
49;Maine-et-Loire;49099;Cholet;490990095;Dojo du Chêne Landry;6;Allée Robert Bérard;;49300;Non;Non;0;0;Non;Non;Oui;Non;0;0;Sans logement de gardien;;Non;Oui;Non;Non;Non;Non;2010-03-11;2016-06-14;1;1;47.074161, -0.897293;47.0454402992, -0.877886189605;47.074161, -0.897293
49;Maine-et-Loire;49099;Cholet;490990096;Salles de Sport Pierre de Coubertin;;Rue Jean Monnet;;49300;Complexe sportif;Non;0;0;Non;Non;Oui;Non;0;0;Sans logement de gardien;;Non;Non;Non;Non;Non;Non;2011-09-23;2016-06-14;2;2;47.047226, -0.888409;47.0454402992, -0.877886189605;47.047226, -0.888409
49;Maine-et-Loire;49101;Clefs-Val d'Anjou;491010005;Salle des Fêtes de Clé Val d'Anjou;;Route de Vaulandry;;49150;Non;Non;0;0;Non;Non;Oui;Non;20;1;Non;;Non;Non;Non;Non;Non;Oui;2005-02-08;2014-11-07;1;1;;47.6270962473, -0.066626607269;47.6270962473, -0.066626607269
49;Maine-et-Loire;49101;Clefs-Val d'Anjou;493800001;Stade Municipal du Bois Commeau;;Route de Saint Quentin;;49150;Non;Non;0;0;Non;Oui;Non;Non;60;0;Non;10000;Non;Non;Non;Non;Non;Non;2005-02-08;2014-11-07;2;2;;47.6270962473, -0.066626607269;47.6270962473, -0.066626607269
49;Maine-et-Loire;49103;Combrée;491030004;Complexe Sportif Henri Gazeau Bel Air;;;Bel Air;49520;Complexe sportif;Non;0;0;Non;Non;Oui;Non;10;0;Non;4600;Non;Non;Non;Non;Non;Non;2005-02-08;2015-09-06;3;3;47.691226, -1.009038;47.7071628659, -1.02070109736;47.691226, -1.009038
49;Maine-et-Loire;49103;Combrée;491030006;Stade de Combrée;;Rue de Beaulieu;;49520;Complexe sportif;Non;0;0;Non;Non;Oui;Non;0;0;Non;19000;Non;Non;Non;Non;Non;Non;2005-02-08;2015-09-06;3;3;47.702823, -1.033471;47.7071628659, -1.02070109736;47.702823, -1.033471
49;Maine-et-Loire;49103;Combrée;491030013;Piste de Galop du Plessis;;;Vergonnes;49520;Non;Non;0;0;Non;Non;Oui;Non;100;5;Non;3000;Non;Non;Non;Non;Non;Non;2007-06-14;2015-09-06;1;1;47.691226, -1.009038;47.7071628659, -1.02070109736;47.691226, -1.009038
49;Maine-et-Loire;49108;Cornuaille;491080005;Ball Trap Temporaire;;;La Brocherie;49440;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;2007-06-18;2014-07-31;1;1;47.528913, -0.995808;47.5247468295, -0.995630411608;47.528913, -0.995808
49;Maine-et-Loire;49109;Coron;491090007;Terrains de Pétanque;;4, Rue David d'Angers;;49690;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;2014-07-21;;1;4;47.128686, -0.646049;47.1203026416, -0.63636371367;47.128686, -0.646049
49;Maine-et-Loire;49110;Corzé;491100006;Le Loir;;;Le Loir;49140;Non;Non;0;0;Non;Non;Oui;Non;100;0;Non;5000;Non;Oui;Non;Non;Non;Non;2005-02-09;2014-09-23;1;1;47.558973, -0.391994;47.5424133416, -0.369410127178;47.558973, -0.391994
49;Maine-et-Loire;49110;Corzé;491100007;"Sentier ""A la Découverte des Bords de Loir""";;Place de la Mairie - 4 Rue du Commerce;;49140;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;2005-02-09;2014-09-23;1;1;47.559817, -0.391592;47.5424133416, -0.369410127178;47.559817, -0.391592
49;Maine-et-Loire;49112;Coudray-Macouard;491120002;Société l'Union;1;Route de Courchamps - D 162;;49260;Non;Non;0;0;Non;Non;Non;Non;0;0;Non;1000;Non;Non;Non;Non;Non;Non;2005-02-08;2014-07-24;2;2;47.196136, -0.129325;47.1825767187, -0.129426451927;47.196136, -0.129325
49;Maine-et-Loire;49117;Daguenière;491170001;Maison de Loisirs de l'Ecot;;Rue du Stade;;49800;Non;Non;0;0;Non;Non;Oui;Non;100;1;Non;500;Non;Oui;Non;Non;Non;Non;2005-02-08;2014-07-17;1;1;;47.4273624158, -0.443016645008;47.4273624158, -0.443016645008
49;Maine-et-Loire;49119;Daumeray;491190005;Complexe Multisports;;Rue de la Liberté;;49640;Complexe sportif;Non;0;0;Non;Non;Oui;Non;80;2;Non;31600;Non;Non;Non;Non;Non;Non;2005-02-08;2014-06-17;5;5;47.69981, -0.355773;47.6849357521, -0.362457527472;47.69981, -0.355773
49;Maine-et-Loire;49122;Dénezé-sous-le-Lude;491220001;Espace des Prés de Saint Jean;1;Rue Saint Jean Baptiste;;49490;Non;Non;0;10;Non;Non;Oui;Non;0;0;Non;2000;Non;Non;Non;Non;Non;Non;2005-02-08;2013-05-23;3;3;47.529746, 0.134251;47.5381332882, 0.123152020519;47.529746, 0.134251
49;Maine-et-Loire;49125;Doué-la-Fontaine;491250002;Salle Henri Chatenay;;Rue Albert Camus;;49700;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;1100;Non;Oui;Non;Non;Non;Non;2005-02-08;2015-07-07;1;1;47.198106, -0.281567;47.1914715686, -0.278336056087;47.198106, -0.281567
49;Maine-et-Loire;49125;Doué-la-Fontaine;491250030;College L Millet;34;Avenue Saint Exupéry;;49700;Etablissement scolaire;Non;0;0;Non;Non;Oui;Non;0;0;Non;3000;Non;Non;Non;Non;Non;Non;2006-05-01;2015-08-07;4;4;47.196296, -0.282283;47.1914715686, -0.278336056087;47.196296, -0.282283
49;Maine-et-Loire;49126;Drain;491260002;Stade du Chêne Vert;;Rue de l'Abbé Bricard;;49530;Non;Non;0;0;Non;Non;Oui;Non;56;1;Non;10000;Non;Oui;Non;Non;Non;Non;2005-02-08;2014-02-10;1;1;;47.3266594867, -1.20957812893;47.3266594867, -1.20957812893
49;Maine-et-Loire;49126;Drain;491260003;Camping Municpal;;Rue des Pecheurs;;49530;Non;Non;0;0;Non;Non;Oui;Non;0;0;Avec logement de gardien;;Non;Oui;Non;Non;Non;Non;2005-02-08;2014-03-10;5;5;;47.3266594867, -1.20957812893;47.3266594867, -1.20957812893
49;Maine-et-Loire;49127;Durtal;491270001;Société l'Union;24;Grande Rue;;49430;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;150;Non;Non;Non;Non;Non;Non;2005-02-08;2015-03-07;1;1;47.716523, -0.203309;47.6780515421, -0.254608332885;47.716523, -0.203309
49;Maine-et-Loire;49127;Durtal;491270007;Ecole Privée;;Rue des Déportés;;49430;Etablissement scolaire;Non;0;0;Non;Non;Oui;Non;0;0;Non;120;Non;Non;Non;Non;Non;Non;2005-12-09;2015-10-07;1;1;47.672084, -0.240622;47.6780515421, -0.254608332885;47.672084, -0.240622
85;Vendée;85049;Champagné-les-Marais;850490008;Boulodrome;;;Rue des Quarts;85450;Non;Non;0;0;Non;Non;Oui;Non;30;0;Non;0;Non;Non;Non;Non;Non;Non;2011-06-01;2014-11-09;1;1;46.380471, -1.123769;46.3735020647, -1.13380723653;46.380471, -1.123769
85;Vendée;85051;Chantonnay;850510005;Stade Municipal de St Philbert de Pt Charrault;;Rue du Général Marcé;;85110;Non;Non;0;0;Non;Oui;Non;Non;80;2;Non;9000;Non;Non;Non;Non;Non;Non;2005-02-08;2018-08-01;3;3;46.655224, -0.993334;46.6690167793, -1.04372588019;46.655224, -0.993334
85;Vendée;85051;Chantonnay;850510013;Salle des Congres;13;Rue des Soupirs;;85110;Non;Non;0;0;Non;Oui;Non;Non;60;4;Non;4000;Non;Non;Non;Non;Non;Non;2005-12-21;2015-08-10;1;1;46.684086, -1.0521;46.6690167793, -1.04372588019;46.684086, -1.0521
85;Vendée;85052;Chapelle-Achard;850520001;Rue de Lattre de Tassigny;;Rue de Lattre de Tassigny;;85150;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;2005-02-08;2018-08-01;1;1;46.595401, -1.650207;46.5869841761, -1.66144398646;46.595401, -1.650207
85;Vendée;85052;Chapelle-Achard;850520004;Place de l'Église;;Place de l'Eglise;;85150;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;0;Non;Non;Non;Non;Non;Non;2006-01-19;2018-08-01;1;1;46.590495, -1.647373;46.5869841761, -1.66144398646;46.590495, -1.647373
85;Vendée;85052;Chapelle-Achard;850520005;Salle des Fetes;;;La Belle Eugénie;85150;Non;Non;0;0;Non;Non;Oui;Non;50;0;Non;;Non;Non;Non;Non;Non;Non;2006-03-16;2014-02-09;2;2;46.573034, -1.649762;46.5869841761, -1.66144398646;46.573034, -1.649762
85;Vendée;85052;Chapelle-Achard;850520008;Salle des Sports de la Chapelle-Achard;;Rue Marie Curie;;85150;Non;Non;0;0;Non;Non;Oui;Oui;100;6;Non;3000;Non;Non;Non;Non;Non;Non;2017-09-29;2017-09-29;2;2;46.59375, -1.652684;46.5869841761, -1.66144398646;46.59375, -1.652684
85;Vendée;85054;Chapelle-Hermier;850540006;Parking du Pré;;;Le Pré;85220;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;0;Non;Non;Non;Non;Non;Non;2009-12-02;2018-08-01;1;1;46.682948, -1.720703;46.6826679204, -1.72083372442;46.682948, -1.720703
85;Vendée;85055;Chapelle-Palluau;850550001;Complexe Sportif;;Rue du Stade;;85670;Complexe sportif;Non;0;0;Non;Non;Oui;Non;0;0;Non;8000;Non;Non;Non;Non;Non;Non;2005-02-08;2018-08-01;3;3;46.782662, -1.623459;46.7873638997, -1.62492863273;46.782662, -1.623459
85;Vendée;85058;Chasnais;850580004;Aeroclub Chasnais;;Les Voureuils;;85400;Aérodrome/aéroport;Non;0;0;Non;Oui;Non;Non;0;0;Non;250000;Non;Non;Non;Non;Non;Non;2006-01-19;2014-10-01;1;1;46.454082, -1.247514;46.4459908481, -1.2385924923;46.454082, -1.247514
85;Vendée;85060;Château-d'Olonne;850600004;Centre de Loisirs des Plesses;;Rue Denis Papin;;85180;Base de plein air et/ou de loisirs;Non;300;0;Non;Oui;Non;Non;10;2;Non;;Non;Oui;Non;Non;Non;Non;2005-02-08;2018-08-01;1;1;46.489167, -1.744379;46.4925968813, -1.72127222048;46.489167, -1.744379
85;Vendée;85060;Château-d'Olonne;850600022;Centre Calixte-Aime Plissonneau;;Rue Stéphane Mallarmé;;85180;Non;Non;0;0;Non;Non;Oui;Non;83;2;Non;;Non;Oui;Non;Non;Non;Non;2012-05-25;2016-09-20;1;1;46.503642, -1.741087;46.4925968813, -1.72127222048;46.503642, -1.741087
85;Vendée;85060;Château-d'Olonne;850600025;Centre Aquatique Aqualonne;;85 Rue des Plesses;;85180;Piscine;Non;0;0;Non;Non;Oui;Non;60;4;Non;;Non;Oui;Non;Non;Non;Non;2016-01-22;2018-08-01;2;2;46.491617, -1.743879;46.4925968813, -1.72127222048;46.491617, -1.743879
85;Vendée;85061;Château-Guibert;850610006;Salle Polyvalente de la Mainborgere;;;La Mainborgère.;85320;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;250;Non;Non;Non;Non;Non;Non;2014-05-19;2014-09-29;1;1;46.581014, -1.237052;46.5741109302, -1.25524886228;46.581014, -1.237052
85;Vendée;85063;Châtelliers-Châteaumur;850630004;Piste Vtt;;Le Guittion;;85700;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;2009-03-30;2018-08-01;1;1;;46.8675021485, -0.835538641335;46.8675021485, -0.835538641335
85;Vendée;85065;Chavagnes-en-Paillers;850650008;Mairie;;;Mairie;85250;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;2011-07-07;2018-08-01;1;1;46.891495, -1.253485;46.8951394423, -1.24054768713;46.891495, -1.253485
85;Vendée;85065;Chavagnes-en-Paillers;850650010;Salle Espace St Joseph;;Impasse Chevigne;;85250;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;500;Non;Non;Non;Non;Non;Non;2015-10-28;2015-10-28;1;1;46.892272, -1.243316;46.8951394423, -1.24054768713;46.892272, -1.243316
85;Vendée;85066;Chavagnes-les-Redoux;850660002;Les Coteaux du Besson;;Les Coteaux de Besson;Retenue de Rochereau;85390;Non;Oui;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;2005-12-16;2018-09-01;3;4;46.721662, -0.922284;46.7101499475, -0.915900131393;46.721662, -0.922284
85;Vendée;85067;Cheffois;850670001;Salle Omnisports du Rocher;;Clos des Basses Mouchardieres;;85390;Complexe sportif;Non;0;0;Non;Non;Oui;Non;30;3;Non;;Non;Non;Non;Non;Non;Non;2005-02-08;2014-03-07;1;1;46.661894, -0.784211;46.6786935635, -0.782949851125;46.661894, -0.784211
85;Vendée;85069;Clouzeaux;850690003;Piste de Bi-Cross;;Rue de la Grenouillère;;85430;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;2005-02-08;2015-06-24;1;1;;46.6332824296, -1.49422762383;46.6332824296, -1.49422762383
85;Vendée;85076;Cugand;850760006;Place Vincent Ansquert;;Place Vincent Ansquert;;85610;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;2006-10-01;2018-09-01;1;1;47.065537, -1.254058;47.0602388146, -1.25289811103;47.065537, -1.254058
85;Vendée;85077;Curzon;850770001;Court de Tennis;;Rue de St Cyr;;85540;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;2005-02-08;2014-09-01;1;1;46.449934, -1.313168;46.4512376923, -1.30138059216;46.449934, -1.313168
85;Vendée;85081;Dompierre-sur-Yon;850810001;Complexe Sportif de la Braconniere;;Moulin de la Braconnière;;85170;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;28000;Non;Non;Non;Non;Non;Non;2005-02-08;2015-09-29;5;6;46.746147, -1.385545;46.7599858068, -1.37275519417;46.746147, -1.385545
85;Vendée;85081;Dompierre-sur-Yon;850810008;Le Lazy Ranch;;;La Laiterie;85170;Non;Non;0;0;Non;Non;Oui;Non;0;0;Avec logement de gardien;22000;Non;Non;Non;Non;Non;Non;2011-11-18;2015-06-10;2;2;46.736839, -1.385632;46.7599858068, -1.37275519417;46.736839, -1.385632
85;Vendée;85083;Épine;850830012;Parc Aquatique Oceanile;;Route de Noirmoutier;;85740;Non;Non;0;0;Non;Oui;Non;Non;0;0;-;0;Non;Non;Non;Non;Non;Non;2014-03-09;2014-03-09;1;1;46.987962, -2.255763;46.9843405667, -2.26449527608;46.987962, -2.255763
85;Vendée;85083;Épine;850830016;Plage de la Martiniere;;Rue de la Cabane;;85740;Non;Non;0;0;Non;Non;Oui;Non;0;0;-;0;Non;Non;Non;Non;Non;Non;2014-03-09;2014-03-09;1;1;46.977122, -2.276516;46.9843405667, -2.26449527608;46.977122, -2.276516
85;Vendée;85084;Essarts;850840011;Plan d'Eau de la Rabretiere;;D 39;La Rabretière;85140;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;11000;Non;Non;Non;Non;Non;Non;2011-10-11;2015-09-22;1;1;46.773396, -1.228468;46.7806739038, -1.22925967851;46.773396, -1.228468
85;Vendée;85088;Fenouiller;850880002;Sentier de Randonnee - du Poiré Aux Parionnières;;Place de l'Eglise;;85805;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;2006-12-01;2015-08-24;1;1;;46.7161264566, -1.89206667498;46.7161264566, -1.89206667498
85;Vendée;85089;Ferrière;850890005;Courts de Tennis;;Rue de la Fosse Jaune;;85280;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;1400;Non;Non;Non;Non;Non;Non;2005-02-08;2015-06-10;1;2;46.719377, -1.317713;46.7215872927, -1.33469332327;46.719377, -1.317713
85;Vendée;85090;Flocellière;850900004;"Centre de Vacances ""Le Château de la Focellière""";30;Rue du Château;La Flocelliere;85700;Non;Non;200;90;Non;Oui;Non;Non;0;0;Avec logement de gardien;;Non;Non;Non;Non;Non;Non;2005-09-27;2014-09-15;1;1;46.84145, -0.832142;46.8211105864, -0.854584153953;46.84145, -0.832142
85;Vendée;85092;Fontenay-le-Comte;850920001;Halle des Sports des Moulins;;Rue Gaingalet;;85200;Non;Non;0;0;Non;Non;Oui;Non;15;0;Non;;Non;Oui;Non;Non;Non;Non;2005-02-08;2016-03-06;3;3;46.460592, -0.783096;46.4563186117, -0.793449510859;46.460592, -0.783096
85;Vendée;85092;Fontenay-le-Comte;850920002;Stade Municipal;102;Rue de la Réublique;;85200;Non;Non;0;0;Non;Non;Oui;Non;300;1;Non;;Non;Oui;Non;Non;Non;Non;2005-02-08;2016-02-06;2;2;46.464217, -0.800382;46.4563186117, -0.793449510859;46.464217, -0.800382
85;Vendée;85092;Fontenay-le-Comte;850920003;Salle de Billard;12;Rue Belesbat;;85200;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;2005-02-08;2016-01-06;1;1;46.466301, -0.810012;46.4563186117, -0.793449510859;46.466301, -0.810012
85;Vendée;85272;Saint-Sulpice-le-Verdon;852720003;Sentier de la Chabotterie;;Parking du Logis de la Chabotterie;;85260;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;2006-01-20;2014-07-07;1;1;;46.8866736101, -1.41206504704;46.8866736101, -1.41206504704
85;Vendée;85274;Saint-Valérien;852740002;Terrain de Petanque;;Chemine de la Basse Largère;Le Bourg;85570;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;200;Non;Non;Non;Non;Non;Non;2005-02-08;2014-01-23;1;1;46.52511, -0.937618;46.5348508899, -0.944470507825;46.52511, -0.937618
85;Vendée;85277;Saint-Vincent-sur-Graon;852770005;Sentier de Randonnee;;Saint Sornin;La Blachardière;85540;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;0;Non;Non;Non;Non;Non;Non;2005-12-13;2014-09-26;1;1;46.516623, -1.390104;46.5034756656, -1.382954206;46.516623, -1.390104
85;Vendée;85278;Saint-Vincent-sur-Jard;852780004;Plage du Goulet;;;Le Goulet;85520;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;2006-12-01;2014-09-09;1;1;46.413909, -1.548749;46.4297504489, -1.54956205778;46.413909, -1.548749
85;Vendée;85279;Saligny;852790001;Complexe Sportif;6;Rue de la Croix Aux Pages;;85170;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;0;Non;Non;Non;Non;Non;Non;2005-02-08;2014-01-09;3;3;;46.7991817145, -1.40338504735;46.7991817145, -1.40338504735
85;Vendée;85279;Saligny;852790003;Plateau Sportif;;Rue Catherine de Médicis;;85170;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;0;Non;Non;Non;Non;Non;Non;2006-10-01;2014-01-09;1;1;;46.7991817145, -1.40338504735;46.7991817145, -1.40338504735
85;Vendée;85279;Saligny;852790005;Sentiers du Moulin de la Jarrie;;;La Jarrie;85170;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;0;Non;Non;Non;Non;Non;Non;2014-01-09;2014-01-09;2;2;;46.7991817145, -1.40338504735;46.7991817145, -1.40338504735
85;Vendée;85280;Sallertaine;852800006;L'Ecrin de Vendee;;;La Maison Neuve;85300;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;30000;Non;Non;Non;Non;Non;Non;2016-07-21;2016-07-21;1;1;46.85966, -1.958373;46.8659054157, -1.94894081389;46.85966, -1.958373
85;Vendée;85282;Sigournais;852820005;Lac de Rochereau - Site de Pêche;;;Rochereau;85110;Non;Non;0;0;Non;Oui;Non;Non;30;0;Non;70000;Oui;Non;Non;Non;Non;Non;2010-12-27;2014-08-07;1;1;46.706292, -0.987317;46.7140097406, -0.98747730882;46.706292, -0.987317
85;Vendée;85284;Soullans;852840006;Plan d'Eau de Soullans;;Rue de la Douve;;85300;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;2011-03-16;2015-06-24;1;1;46.79334, -1.903354;46.7951288466, -1.91392699457;46.79334, -1.903354
85;Vendée;85286;Taillée;852860001;Sentier de Randonnee;;Parking de la Mairie;;85450;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;2006-12-01;2014-01-23;1;1;;46.3852513569, -0.941017792066;46.3852513569, -0.941017792066
85;Vendée;85289;Tardière;852890005;Terrain de Petanque;;Salle Communale;;85120;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;2010-11-25;2014-08-09;1;1;;46.663737434, -0.727562430214;46.663737434, -0.727562430214
85;Vendée;85290;Thiré;852900001;Complexe Sportif;;Rue du Stade;;85210;Complexe sportif;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;2005-02-08;2014-01-24;2;2;46.547339, -1.008504;46.5433098199, -1.00699777534;46.547339, -1.008504
85;Vendée;85293;Tiffauges;852930003;Salle de Danse et Arts Martiaux;;;;85130;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;2006-03-21;2014-08-09;1;1;47.012959, -1.111468;47.0020573556, -1.09858009203;47.012959, -1.111468
85;Vendée;85294;Tranche-sur-Mer;852940003;Salle Albert Berthome;;Boulevard de la Petite Hollande;;85360;Non;Non;0;0;Non;Non;Oui;Non;37;0;Non;1700;Non;Non;Non;Non;Non;Non;2005-02-08;2015-11-23;2;2;46.348659, -1.448189;46.3564601605, -1.43136322126;46.348659, -1.448189
85;Vendée;85294;Tranche-sur-Mer;852940004;Salle Tamaris;;Route des Sables;;85360;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;300;Non;Non;Non;Non;Non;Non;2005-02-08;2015-11-23;1;1;46.348855, -1.444019;46.3564601605, -1.43136322126;46.348855, -1.444019
85;Vendée;85294;Tranche-sur-Mer;852940008;Ccas Edf-Gdf la Griere Hll Gites;60;Bld de Lattre de Tassigny;La Tranche Sur Mer;85360;Non;Non;308;308;Oui;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;2005-09-30;2015-11-23;2;2;46.347517, -1.387519;46.3564601605, -1.43136322126;46.347517, -1.387519
85;Vendée;85294;Tranche-sur-Mer;852940016;Plage de la Griere;;;La Grière;85360;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;90000;Non;Non;Non;Non;Non;Non;2006-01-16;2015-11-23;1;1;46.344237, -1.440062;46.3564601605, -1.43136322126;46.344237, -1.440062
85;Vendée;85294;Tranche-sur-Mer;852940018;Plage de la Marine;;;Le Phare;85360;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;90000;Non;Non;Non;Non;Non;Non;2006-01-16;2015-11-23;1;1;46.344237, -1.440062;46.3564601605, -1.43136322126;46.344237, -1.440062
85;Vendée;85294;Tranche-sur-Mer;852940020;Belvedere - Plage Centrale;;Avzenue Maurice Samson;;85360;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;90000;Non;Non;Non;Non;Non;Non;2006-01-17;2015-11-23;1;1;46.34212, -1.439592;46.3564601605, -1.43136322126;46.34212, -1.439592
85;Vendée;85294;Tranche-sur-Mer;852940027;Terrains de Petanques;;Esplanade de l'Europe;;85036;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;600;Non;Oui;Non;Non;Non;Non;2015-11-30;2015-11-30;1;1;;46.3564601605, -1.43136322126;46.3564601605, -1.43136322126
